Jurisdiction,Week Ending Date,State Abbreviation,Year,Week,Age Group,Number of Deaths,Time Period,Type,Suppress,Note
United States,03/03/2018,US,2018,9,65-74 years,10784,2015-2019,Unweighted,,
United States,03/10/2018,US,2018,10,65-74 years,10913,2015-2019,Unweighted,,
United States,03/17/2018,US,2018,11,65-74 years,10739,2015-2019,Unweighted,,
United States,03/24/2018,US,2018,12,65-74 years,10387,2015-2019,Unweighted,,
United States,03/31/2018,US,2018,13,65-74 years,10398,2015-2019,Unweighted,,
United States,04/07/2018,US,2018,14,65-74 years,10656,2015-2019,Unweighted,,
United States,04/14/2018,US,2018,15,65-74 years,10518,2015-2019,Unweighted,,
United States,04/21/2018,US,2018,16,65-74 years,10501,2015-2019,Unweighted,,
United States,04/28/2018,US,2018,17,65-74 years,10380,2015-2019,Unweighted,,
United States,05/05/2018,US,2018,18,65-74 years,10302,2015-2019,Unweighted,,
United States,05/12/2018,US,2018,19,65-74 years,10000,2015-2019,Unweighted,,
United States,05/19/2018,US,2018,20,65-74 years,9838,2015-2019,Unweighted,,
United States,05/26/2018,US,2018,21,65-74 years,9695,2015-2019,Unweighted,,
United States,06/02/2018,US,2018,22,65-74 years,9959,2015-2019,Unweighted,,
United States,06/09/2018,US,2018,23,65-74 years,9985,2015-2019,Unweighted,,
United States,06/16/2018,US,2018,24,65-74 years,9954,2015-2019,Unweighted,,
United States,06/23/2018,US,2018,25,65-74 years,9849,2015-2019,Unweighted,,
United States,06/30/2018,US,2018,26,65-74 years,10007,2015-2019,Unweighted,,
United States,07/07/2018,US,2018,27,65-74 years,9990,2015-2019,Unweighted,,
United States,07/14/2018,US,2018,28,65-74 years,9834,2015-2019,Unweighted,,
United States,07/21/2018,US,2018,29,65-74 years,9669,2015-2019,Unweighted,,
United States,07/28/2018,US,2018,30,65-74 years,9789,2015-2019,Unweighted,,
United States,08/04/2018,US,2018,31,65-74 years,9813,2015-2019,Unweighted,,
United States,08/11/2018,US,2018,32,65-74 years,9745,2015-2019,Unweighted,,
United States,08/18/2018,US,2018,33,65-74 years,9809,2015-2019,Unweighted,,
United States,08/25/2018,US,2018,34,65-74 years,9872,2015-2019,Unweighted,,
United States,09/01/2018,US,2018,35,65-74 years,9903,2015-2019,Unweighted,,
United States,09/08/2018,US,2018,36,65-74 years,9682,2015-2019,Unweighted,,
United States,09/15/2018,US,2018,37,65-74 years,9890,2015-2019,Unweighted,,
United States,09/22/2018,US,2018,38,65-74 years,10067,2015-2019,Unweighted,,
United States,09/29/2018,US,2018,39,65-74 years,10096,2015-2019,Unweighted,,
United States,10/06/2018,US,2018,40,65-74 years,10206,2015-2019,Unweighted,,
United States,10/13/2018,US,2018,41,65-74 years,10080,2015-2019,Unweighted,,
United States,10/20/2018,US,2018,42,65-74 years,10296,2015-2019,Unweighted,,
United States,10/27/2018,US,2018,43,65-74 years,10345,2015-2019,Unweighted,,
United States,11/03/2018,US,2018,44,65-74 years,10273,2015-2019,Unweighted,,
United States,11/10/2018,US,2018,45,65-74 years,10297,2015-2019,Unweighted,,
United States,11/17/2018,US,2018,46,65-74 years,10575,2015-2019,Unweighted,,
United States,11/24/2018,US,2018,47,65-74 years,10597,2015-2019,Unweighted,,
United States,12/01/2018,US,2018,48,65-74 years,10820,2015-2019,Unweighted,,
United States,12/08/2018,US,2018,49,65-74 years,10812,2015-2019,Unweighted,,
United States,12/15/2018,US,2018,50,65-74 years,10753,2015-2019,Unweighted,,
United States,12/22/2018,US,2018,51,65-74 years,10885,2015-2019,Unweighted,,
United States,12/29/2018,US,2018,52,65-74 years,10902,2015-2019,Unweighted,,
United States,01/05/2019,US,2019,1,65-74 years,11233,2015-2019,Unweighted,,
United States,01/12/2019,US,2019,2,65-74 years,11372,2015-2019,Unweighted,,
United States,01/19/2019,US,2019,3,65-74 years,11312,2015-2019,Unweighted,,
United States,01/26/2019,US,2019,4,65-74 years,11216,2015-2019,Unweighted,,
United States,02/02/2019,US,2019,5,65-74 years,11202,2015-2019,Unweighted,,
United States,02/09/2019,US,2019,6,65-74 years,11473,2015-2019,Unweighted,,
United States,02/16/2019,US,2019,7,65-74 years,11321,2015-2019,Unweighted,,
United States,02/23/2019,US,2019,8,65-74 years,11265,2015-2019,Unweighted,,
United States,03/02/2019,US,2019,9,65-74 years,11423,2015-2019,Unweighted,,
United States,03/09/2019,US,2019,10,65-74 years,11533,2015-2019,Unweighted,,
United States,03/16/2019,US,2019,11,65-74 years,11348,2015-2019,Unweighted,,
United States,03/23/2019,US,2019,12,65-74 years,11041,2015-2019,Unweighted,,
United States,03/30/2019,US,2019,13,65-74 years,10907,2015-2019,Unweighted,,
United States,04/06/2019,US,2019,14,65-74 years,10916,2015-2019,Unweighted,,
United States,04/13/2019,US,2019,15,65-74 years,10810,2015-2019,Unweighted,,
United States,04/20/2019,US,2019,16,65-74 years,10516,2015-2019,Unweighted,,
United States,04/27/2019,US,2019,17,65-74 years,10533,2015-2019,Unweighted,,
United States,05/04/2019,US,2019,18,65-74 years,10652,2015-2019,Unweighted,,
United States,05/11/2019,US,2019,19,65-74 years,10403,2015-2019,Unweighted,,
United States,05/18/2019,US,2019,20,65-74 years,10409,2015-2019,Unweighted,,
United States,05/25/2019,US,2019,21,65-74 years,10557,2015-2019,Unweighted,,
United States,06/01/2019,US,2019,22,65-74 years,10206,2015-2019,Unweighted,,
United States,06/08/2019,US,2019,23,65-74 years,10360,2015-2019,Unweighted,,
United States,06/15/2019,US,2019,24,65-74 years,10389,2015-2019,Unweighted,,
United States,06/22/2019,US,2019,25,65-74 years,10315,2015-2019,Unweighted,,
United States,06/29/2019,US,2019,26,65-74 years,10199,2015-2019,Unweighted,,
United States,07/06/2019,US,2019,27,65-74 years,10149,2015-2019,Unweighted,,
United States,07/13/2019,US,2019,28,65-74 years,10113,2015-2019,Unweighted,,
United States,07/20/2019,US,2019,29,65-74 years,10198,2015-2019,Unweighted,,
United States,07/27/2019,US,2019,30,65-74 years,10049,2015-2019,Unweighted,,
United States,08/03/2019,US,2019,31,65-74 years,10097,2015-2019,Unweighted,,
United States,08/10/2019,US,2019,32,65-74 years,10066,2015-2019,Unweighted,,
United States,08/17/2019,US,2019,33,65-74 years,10174,2015-2019,Unweighted,,
United States,08/24/2019,US,2019,34,65-74 years,10009,2015-2019,Unweighted,,
United States,08/31/2019,US,2019,35,65-74 years,10165,2015-2019,Unweighted,,
United States,09/07/2019,US,2019,36,65-74 years,9975,2015-2019,Unweighted,,
United States,09/14/2019,US,2019,37,65-74 years,10150,2015-2019,Unweighted,,
United States,09/21/2019,US,2019,38,65-74 years,9984,2015-2019,Unweighted,,
United States,09/28/2019,US,2019,39,65-74 years,10432,2015-2019,Unweighted,,
United States,10/05/2019,US,2019,40,65-74 years,10200,2015-2019,Unweighted,,
United States,10/12/2019,US,2019,41,65-74 years,10405,2015-2019,Unweighted,,
United States,10/19/2019,US,2019,42,65-74 years,10706,2015-2019,Unweighted,,
United States,10/26/2019,US,2019,43,65-74 years,10621,2015-2019,Unweighted,,
United States,11/02/2019,US,2019,44,65-74 years,10468,2015-2019,Unweighted,,
United States,11/09/2019,US,2019,45,65-74 years,11028,2015-2019,Unweighted,,
United States,11/16/2019,US,2019,46,65-74 years,10906,2015-2019,Unweighted,,
United States,11/23/2019,US,2019,47,65-74 years,11164,2015-2019,Unweighted,,
United States,11/30/2019,US,2019,48,65-74 years,10763,2015-2019,Unweighted,,
United States,12/07/2019,US,2019,49,65-74 years,11092,2015-2019,Unweighted,,
United States,12/14/2019,US,2019,50,65-74 years,11016,2015-2019,Unweighted,,
United States,12/21/2019,US,2019,51,65-74 years,11217,2015-2019,Unweighted,,
United States,12/28/2019,US,2019,52,65-74 years,11293,2015-2019,Unweighted,,
United States,01/04/2020,US,2020,1,65-74 years,11790,2020,Unweighted,,
United States,01/11/2020,US,2020,2,65-74 years,12088,2020,Unweighted,,
United States,01/18/2020,US,2020,3,65-74 years,11746,2020,Unweighted,,
United States,01/25/2020,US,2020,4,65-74 years,11791,2020,Unweighted,,
United States,02/01/2020,US,2020,5,65-74 years,11668,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,02/08/2020,US,2020,6,65-74 years,11616,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,02/15/2020,US,2020,7,65-74 years,11626,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,02/22/2020,US,2020,8,65-74 years,11578,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,02/29/2020,US,2020,9,65-74 years,11708,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,03/07/2020,US,2020,10,65-74 years,11795,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,03/14/2020,US,2020,11,65-74 years,11731,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,03/21/2020,US,2020,12,65-74 years,11796,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,03/28/2020,US,2020,13,65-74 years,12233,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,04/04/2020,US,2020,14,65-74 years,14404,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,04/11/2020,US,2020,15,65-74 years,15833,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,04/18/2020,US,2020,16,65-74 years,15025,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,04/25/2020,US,2020,17,65-74 years,14126,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/02/2020,US,2020,18,65-74 years,13664,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/09/2020,US,2020,19,65-74 years,13069,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/16/2020,US,2020,20,65-74 years,12548,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/23/2020,US,2020,21,65-74 years,11994,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/30/2020,US,2020,22,65-74 years,11774,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/06/2020,US,2020,23,65-74 years,11557,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/13/2020,US,2020,24,65-74 years,11493,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/20/2020,US,2020,25,65-74 years,11524,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/27/2020,US,2020,26,65-74 years,11497,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/04/2020,US,2020,27,65-74 years,11808,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/11/2020,US,2020,28,65-74 years,12532,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/18/2020,US,2020,29,65-74 years,12617,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/25/2020,US,2020,30,65-74 years,13005,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/01/2020,US,2020,31,65-74 years,13069,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/08/2020,US,2020,32,65-74 years,12817,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/15/2020,US,2020,33,65-74 years,12900,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/22/2020,US,2020,34,65-74 years,12696,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/29/2020,US,2020,35,65-74 years,12121,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/05/2020,US,2020,36,65-74 years,12053,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/12/2020,US,2020,37,65-74 years,11814,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/19/2020,US,2020,38,65-74 years,12024,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
